id,name,neighbourhood,latitude,longitude,host_id,host_name,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,ratings,bedrooms,beds,baths
8488964,Rental unit in Toshima-ku,Toshima Ku,35.73332,139.70842,29253527,Momo,Entire home/apt,14714,2,104,1.11,49,4.61,1.0,4.0,1.0
9639867,Rental unit in Setagaya-ku,Setagaya Ku,35.64744,139.67332,29341016,Yasunobu,Entire home/apt,8143,3,185,2.03,63,4.71,1.0,4.0,1.0
9640624,Condo in 新宿区,Shinjuku Ku,35.69683,139.69009,49474412,Dong,Entire home/apt,15857,2,138,1.51,69,4.72,1.0,2.0,1.0
9676049,Rental unit in Shibuya-ku,Shibuya Ku,35.67949,139.67874,43751877,Masami,Entire home/apt,25479,2,311,3.39,223,4.81,2.0,3.0,1.0
8583857,Rental unit in Shinjuku-ku,Shinjuku Ku,35.70158,139.704,43979015,Ohkubo,Entire home/apt,8286,2,282,3.19,5,4.82,1.0,2.0,1.0
9676636,Rental unit in Itabashi-ku,Itabashi Ku,35.747371673583984,139.70323181152344,22193183,Kyoko,Entire home/apt,9714,4,92,1.01,138,4.93,1.0,1.0,1.0
8618595,Rental unit in Shibuya,Shibuya Ku,35.67949,139.67874,43751877,Masami,Entire home/apt,28714,2,384,4.11,303,4.83,1.0,3.0,1.0
9684860,Rental unit in Arakawa-ku,Arakawa Ku,35.7267,139.782,17694529,Hisao,Entire home/apt,2886,1,316,3.45,17,4.82,1.0,2.0,1.0
8619851,Home in Nakano-ku,Nakano Ku,35.71702,139.64708,26761196,Yoko&Yasuhiro,Entire home/apt,33571,6,76,0.9,44,4.95,2.0,5.0,1.0
9704555,Home in Chōfu-shi,Chofu Shi,35.65272,139.54804,45623186,Satomi,Private room,4643,2,146,2.24,93,4.99,2.0,6.0,1.0
8721795,Home in Setagaya-ku,Setagaya Ku,35.65191,139.66971,34561184,Toshiro & Tanya,Entire home/apt,128000,2,6,0.1,363,4.67,3.0,4.0,1.0
9738767,Home in Taito-ku,Taito Ku,35.70192,139.78364,45326126,Hotel Asakusabashi,Entire home/apt,29829,2,89,1.01,114,4.74,2.0,5.0,2.0
8731635,Home in Sumida-ku,Sumida Ku,35.7149,139.81431,45410526,Josie,Private room,3429,1,128,1.48,66,4.6,1.0,2.0,1.0
9738892,Home in Taitō-ku,Taito Ku,35.70146,139.78448,45326126,Hotel Asakusabashi,Entire home/apt,29829,2,103,1.15,86,4.61,3.0,4.0,2.0
9739115,Home in Taitō-ku,Taito Ku,35.70218,139.78399,45326126,Hotel Asakusabashi,Entire home/apt,19743,2,54,0.61,109,4.75,2.0,3.0,1.0
9739745,Rental unit in Shinagawa-ku,Shinagawa Ku,35.61011,139.71602,42808108,Mie,Entire home/apt,12000,2,96,1.05,187,4.9,2.0,3.0,1.0
9761564,Rental unit in Toshima-ku,Toshima Ku,35.73527,139.708,50147878,Nobu,Entire home/apt,35814,1,247,2.69,137,4.59,2.0,3.0,1.0
8947448,Home in Sumida-ku,Sumida Ku,35.70944,139.80191,37087932,Konoha House,Entire home/apt,19900,1,83,0.9,65,4.81,2.0,8.0,2.0
9825656,Loft in Tokyo,Suginami Ku,35.67275,139.65971,44812749,Japanstay,Entire home/apt,15831,1,94,1.03,70,4.54,1.0,3.0,1.0
8995057,Rental unit in Shinjuku-ku,Shinjuku Ku,35.70006,139.70599,43979015,Ohkubo,Entire home/apt,11000,2,217,2.62,14,4.74,1.0,2.0,1.0
8995712,Rental unit in Bunkyō-ku,Taito Ku,35.71968,139.7652,46674978,Namio,Entire home/apt,15500,1,310,3.33,16,4.95,1.0,2.0,1.0
9834733,Home in 豊島区,Toshima Ku,35.73135,139.72254,50107022,Jojo,Entire home/apt,18014,2,169,1.88,57,4.82,3.0,4.0,1.0
10938090,Home in Adachi-ku,Adachi Ku,35.764,139.76978,56681984,Thao,Private room,5767,1,210,2.41,345,4.73,1.0,2.0,1.0
10951922,Rental unit in Shinjuku-ku,Shinjuku Ku,35.69149,139.68532,18132812,Kazumi,Entire home/apt,17579,2,196,2.2,159,4.64,1.0,2.0,1.0
9868151,Rental unit in Taitō-ku,Taito Ku,35.7128,139.79121,50786427,Subin,Entire home/apt,50000,2,211,2.31,263,4.74,4.0,6.0,2.0
10996932,Rental unit in Toshima-ku,Toshima Ku,35.73003,139.72296,29253527,Momo,Entire home/apt,27000,2,187,2.13,54,4.61,2.0,7.0,1.0
9872793,Loft in Suginami-ku,Suginami Ku,35.67275,139.65971,44812749,Japanstay,Entire home/apt,16591,1,114,1.29,51,4.72,1.0,2.0,1.0
10999290,Rental unit in 港区,Minato Ku,35.67073,139.72609,53492536,V,Entire home/apt,12566,1,189,2.15,343,4.72,1.0,2.0,1.0
9894328,Rental unit in Shinjuku-ku,Shinjuku Ku,35.69963,139.70784,269182185,Sumifuku,Entire home/apt,13812,1,147,1.61,102,4.77,1.0,2.0,1.0
11049003,Home in Shinjuku-ku,Toshima Ku,35.7207,139.70613,57343201,Canice,Entire home/apt,31429,2,172,1.92,87,4.92,2.0,2.0,1.0
9918202,Home in Edogawa-ku,Edogawa Ku,35.74012,139.89638,49237439,Ken,Private room,1500,30,7,0.09,364,3.29,1.0,1.0,1.0
11167120,Rental unit in Katsushika-ku,Katsushika Ku,35.75461,139.86843,52144395,Yasuko And Hiro,Entire home/apt,4940,1,249,2.82,66,4.91,1.0,1.0,1.0
9946339,Rental unit in Toshima,Toshima Ku,35.73414,139.72856,51117483,Nana,Shared room,1500,30,4,0.04,333,5.0,1.0,1.0,2.0
9982939,Rental unit in 渋谷区,Shibuya Ku,35.66983,139.70921,51295725,Jingumae,Entire home/apt,40000,5,164,1.8,45,4.32,2.0,5.0,1.0
11212330,Rental unit in Sumida,Sumida Ku,35.72476,139.82339,37456117,Haru,Entire home/apt,9000,2,100,1.13,83,4.55,1.0,2.0,1.0
9984949,Rental unit in Toshima-ku,Toshima Ku,35.73255,139.72756,51117483,Nana,Shared room,1500,30,12,0.13,265,4.75,1.0,1.0,2.0
10001115,Rental unit in Toshima-ku,Toshima Ku,35.73258,139.7274,51117483,Nana,Shared room,1500,30,6,0.07,327,4.33,1.0,1.0,2.0
11219498,Rental unit in Sumida-ku,Sumida Ku,35.70806,139.8169,49146494,Shino,Entire home/apt,11250,2,182,2.05,165,4.77,1.0,2.0,1.0
11259582,Rental unit in Sumida-ku,Sumida Ku,35.70806,139.8169,49146494,Shino,Entire home/apt,13500,2,181,2.06,225,4.81,1.0,3.0,1.0
10024434,Home in Taito City,Taito Ku,35.7108,139.7872,51472121,Eika,Private room,13663,2,4,1.21,288,3.5,1.0,2.0,1.0
11284667,Home in Sumida,Sumida Ku,35.71253,139.80959,58806980,泉,Entire home/apt,12000,2,284,3.38,21,4.98,2.0,5.0,1.0
10061035,Home in Machida-shi,Machida Shi,35.58655,139.48375,34475322,Masaru,Private room,3143,1,184,2.08,37,4.96,1.0,2.0,1.0
10061086,Home in Taitō-ku,Taito Ku,35.72065,139.76933,50315845,Kanchan,Private room,28286,1,9,0.14,63,4.89,3.0,12.0,1.0
11328437,Condo in Katsushika-ku,Katsushika Ku,35.75829,139.86028,32989603,Anan,Entire home/apt,6075,1,193,2.18,172,4.64,1.0,2.0,1.0
10063063,Home in Taitō-ku,Taito Ku,35.72071,139.76938,50315845,Kanchan,Private room,10286,1,39,0.44,68,4.82,1.0,4.0,1.0
10094822,Home in Toshima-ku,Toshima Ku,35.74033,139.70719,50107022,Jojo,Entire home/apt,23571,2,218,2.7,143,4.84,3.0,5.0,1.0
11480601,Rental unit in Toshima-ku,Nerima Ku,35.73293,139.67815,60423969,Haruko,Entire home/apt,7200,5,104,1.18,214,4.72,1.0,2.0,1.0
10110295,Rental unit in 渋谷区,Shibuya Ku,35.6588,139.69632,46443714,Taku,Entire home/apt,29000,2,144,1.58,269,4.54,1.0,1.0,1.0
11555969,Home in Nerima-ku,Nerima Ku,35.73497,139.67073,60002368,Ryo,Private room,12975,3,38,0.43,90,4.84,1.0,2.0,2.0
10124923,Rental unit in Sumida-ku,Sumida Ku,35.70806,139.8169,49146494,Shino,Entire home/apt,12214,2,148,1.67,168,4.76,1.0,3.0,1.0
10130437,Home in Taitō-ku,Taito Ku,35.71442204515578,139.7866331516473,51973423,Makito,Private room,9000,2,59,0.67,266,4.85,1.0,4.0,2.0
11575556,Rental unit in Suginami-ku,Suginami Ku,35.70253,139.62658,56131353,Kazutomi,Entire home/apt,6300,2,169,1.91,11,4.73,1.0,1.0,1.0
10147648,Rental unit in Shinjuku-ku,Shinjuku Ku,35.71025,139.71272,49661789,Kaoru,Entire home/apt,9671,2,138,1.54,1,4.83,1.0,3.0,1.0
11589890,Home in 葛飾区,Katsushika Ku,35.73855,139.85336,7740848,K Family,Entire home/apt,32943,1,235,2.65,74,4.97,3.0,4.0,2.0
10158167,Home in Sumida-ku,Sumida Ku,35.71046,139.81685,21504159,Michi,Entire home/apt,35086,2,126,1.42,59,4.44,5.0,5.0,3.0
10167088,Rental unit in Arakawa-ku,Arakawa Ku,35.73088,139.76302,51966672,Yoshi,Entire home/apt,11829,2,89,1.0,4,4.27,2.0,4.0,1.0
11629510,Home in Toshima City,Toshima Ku,35.73678,139.70804,16188418,Ken,Entire home/apt,39806,1,89,1.0,350,4.4,4.0,4.0,1.0
10210751,Rental unit in Shibuya-ku,Shibuya Ku,35.66048,139.69721,49589921,Kim,Entire home/apt,21339,2,183,2.01,38,4.78,1.0,1.0,1.0
11640593,Home in Nerima-ku,Nakano Ku,35.73282,139.67266,60002368,Ryo,Private room,12975,3,30,0.34,90,4.7,1.0,2.0,2.0
10221883,Rental unit in Toshima-ku,Toshima Ku,35.73204,139.72887,51117483,Nana,Shared room,1500,30,27,0.3,92,4.63,1.0,4.0,2.0
10271073,Rental unit in 新宿区,Shinjuku Ku,35.69684721162549,139.69027287416125,49474412,Dong,Entire home/apt,13800,2,29,0.33,94,4.76,1.0,1.0,1.0
10274874,Rental unit in 新宿区,Shinjuku Ku,35.694972514583974,139.69126379761053,49474412,Dong,Entire home/apt,13800,2,26,0.98,83,4.88,1.0,1.0,1.0
11675888,Rental unit in 杉並区,Suginami Ku,35.67266,139.66013,54434007,Shohei,Entire home/apt,9714,1,370,4.18,188,4.88,1.0,2.0,1.0
11679419,Rental unit in 墨田区,Sumida Ku,35.71169,139.81304,62035844,Goodsite In Oshiage,Entire home/apt,15000,2,289,3.29,107,4.86,1.0,2.0,1.0
11707373,Home in Minato,Minato Ku,35.66522,139.74654,62230357,Tak,Entire home/apt,39026,3,158,1.79,106,4.66,3.0,3.0,1.0
10366183,Home in Nakano-ku,Nakano Ku,35.71029,139.64928,46900709,Grapehouse Koenji,Shared room,4586,2,178,2.0,48,4.85,1.0,1.0,2.0
11711938,Home in 目黒区,Meguro Ku,35.65033,139.69,62053989,Yukari,Entire home/apt,45000,2,271,3.07,53,4.72,2.0,6.0,2.0
10416869,Rental unit in Shinjuku-ku,Shinjuku Ku,35.69239,139.70755,36898142,Ichimaru,Entire home/apt,44176,1,153,1.7,39,4.61,1.0,4.0,1.0
10459562,Rental unit in Shibuya-ku,Shibuya Ku,35.6591,139.69643,53118015,Hirotaka,Entire home/apt,14000,3,275,3.29,11,4.89,1.0,2.0,1.0
11719571,Rental unit in Arakawa,Arakawa Ku,35.7452358,139.7742405,54419507,Hiro,Entire home/apt,28214,1,140,1.76,55,4.87,4.0,8.0,1.0
11725564,Rental unit in Higashimurayama,Higashimurayama Shi,35.74838,139.46536,47350689,Sohei,Entire home/apt,8000,2,117,1.32,191,4.56,2.0,8.0,1.0
10505175,Home in Nerima,Nerima Ku,35.76354,139.67001,29681737,文娟,Private room,6000,1,62,0.69,342,4.98,1.0,1.0,2.0
11827731,Rental unit in Arakawa-ku,Bunkyo Ku,35.73048,139.76284,51966672,Yoshi,Entire home/apt,11829,2,78,0.88,3,4.68,1.0,2.0,1.0
11849761,Rental unit in Edogawa-ku,Edogawa Ku,35.70139,139.84304,37012733,Mariko,Entire home/apt,4600,6,50,0.58,22,4.78,1.0,3.0,1.0
11851041,Rental unit in Minato-ku,Minato Ku,35.6386,139.73703,1181399,Sally,Entire home/apt,11533,4,59,0.68,53,4.83,1.0,1.0,1.0
10552058,Rental unit in Arakawa-ku,Arakawa Ku,35.73643,139.77125,51966672,Yoshi,Entire home/apt,14257,2,61,0.68,9,4.39,1.0,1.0,1.0
11976628,Rental unit in Shibuya-ku,Shibuya Ku,35.67949,139.67874,43751877,Masami,Entire home/apt,19657,2,297,3.37,246,4.86,1.0,2.0,1.0
11979951,Home in Shinjuku-ku,Shinjuku Ku,35.69932,139.70726,55385424,Hiroaki,Entire home/apt,89536,2,99,1.16,231,4.6,3.0,4.0,1.0
10582789,Home in Shibuya-ku,Shibuya Ku,35.67505,139.69004,42815177,Ushka,Entire home/apt,15000,1,246,2.82,20,4.99,1.0,2.0,1.0
11981272,Home in Shibuya-ku,Shibuya Ku,35.68457,139.68443,43855091,Rumika,Entire home/apt,30857,4,123,1.42,39,4.86,4.0,4.0,4.0
12009565,Rental unit in Taitō-ku,Taito Ku,35.71442,139.78553,50718640,Kentaro & Family,Entire home/apt,20200,2,240,2.72,38,4.96,2.0,4.0,1.0
12028773,Rental unit in 墨田区,Sumida Ku,35.71119,139.81095,27289403,Sora,Entire home/apt,17096,1,407,4.63,247,4.46,2.0,3.0,1.0
10598625,Villa in Shinjuku-ku,Shinjuku Ku,35.71368,139.69913,47213138,静,Entire home/apt,78086,1,309,5.49,239,4.87,4.0,8.0,3.0
12073235,Home in Suginami,Suginami Ku,35.68305,139.62548,37753161,Den,Private room,25000,2,17,0.22,88,4.59,3.0,5.0,1.0
10605063,Rental unit in 台東区,Taito Ku,35.69761,139.78717,54321702,Ting,Entire home/apt,9731,2,214,2.73,41,4.87,1.0,2.0,1.0
10636671,Home in Kita-ku,Kita Ku,35.73745,139.75788,21586310,Masaki & Haruko,Entire home/apt,13695,3,126,1.43,149,4.91,1.0,4.0,1.0
12103556,Home in Setagaya-ku,Setagaya Ku,35.63476,139.64482,64889149,Chieko,Entire home/apt,57521,5,41,0.47,311,4.88,5.0,6.0,1.0
10733833,Rental unit in 渋谷区,Shibuya Ku,35.65815,139.6953,46443714,Taku,Entire home/apt,23579,2,154,1.72,249,4.53,1.0,1.0,1.0
10761071,Rental unit in Itabashi-ku,Itabashi Ku,35.75015,139.71744,46680220,Yumiko,Entire home/apt,19174,4,118,1.37,262,4.87,2.0,2.0,1.0
12114227,Rental unit in 港区,Minato Ku,35.66933,139.75412,33879810,Itoe,Entire home/apt,20514,1,204,2.32,119,4.61,1.0,2.0,1.0
10795042,Rental unit in Chiyoda-ku,Chiyoda Ku,35.67235,139.76009,7103955,Masaharu,Entire home/apt,35714,3,202,2.24,40,4.91,1.0,1.0,1.0
12114562,Rental unit in Minato-ku,Minato Ku,35.66966,139.75294,33879810,Itoe,Entire home/apt,22800,1,207,2.35,184,4.78,1.0,2.0,1.0
10913195,Rental unit in 豊島区,Toshima Ku,35.72955,139.71665,56566876,Lai,Entire home/apt,10000,2,118,1.42,179,4.57,1.0,1.0,1.0
12114845,Rental unit in 港区,Minato Ku,35.66947,139.75254,33879810,Itoe,Entire home/apt,19371,1,338,3.85,138,4.75,1.0,2.0,1.0
12115193,Rental unit in 港区,Minato Ku,35.66736,139.75388,33879810,Itoe,Entire home/apt,24800,1,233,2.65,142,4.77,1.0,2.0,1.0
12972960,Home in Nakano-ku,Nakano Ku,35.71821,139.633,69345233,Masumi,Private room,6957,3,61,0.75,126,4.87,2.0,1.0,1.0
12117110,Rental unit in 港区,Minato Ku,35.66815,139.75202,33879810,Itoe,Entire home/apt,34229,1,329,3.75,85,4.8,2.0,3.0,1.0
12990927,Rental unit in Taitō-ku,Taito Ku,35.71512,139.79427,71575594,Yoshimoto,Private room,7825,2,143,1.8,266,4.33,2.0,2.0,1.0
12117222,Rental unit in 港区,Minato Ku,35.66951,139.75215,33879810,Itoe,Entire home/apt,30743,1,359,4.09,107,4.78,2.0,3.0,1.0
13007848,Rental unit in Setagaya,Setagaya Ku,35.66286,139.66722,10705201,Daisuke,Entire home/apt,17571,2,218,2.53,302,4.94,1.0,3.0,1.0
12117339,Rental unit in 港区,Minato Ku,35.66783,139.75206,33879810,Itoe,Entire home/apt,36657,1,276,3.16,109,4.85,2.0,3.0,1.0
12117412,Rental unit in 港区,Minato Ku,35.6674,139.7525,33879810,Itoe,Entire home/apt,29514,1,294,3.35,120,4.78,1.0,3.0,1.0
12137847,Rental unit in Shinjuku-ku,Shinjuku Ku,35.68924,139.71152,63993993,Ryota,Entire home/apt,60000,1,193,2.19,57,4.8,1.0,3.0,1.0
12161159,Condo in Shinjuku-ku,Shinjuku Ku,35.69783,139.71367,65316201,Sachie,Entire home/apt,60000,2,89,1.08,54,4.86,2.0,2.0,1.0
13093798,Rental unit in Koto-ku,Koto Ku,35.68118,139.81647,67661297,Masahiro,Entire home/apt,8429,1,80,0.95,149,4.55,1.0,2.0,1.0
13094509,Rental unit in Kōtō-ku,Koto Ku,35.6797,139.81599,67661297,Masahiro,Private room,5000,1,79,0.93,165,4.67,1.0,2.0,1.0
12177068,Home in Taito City,Taito Ku,35.7109,139.78517,51472121,Eika,Private room,29800,1,4,1.52,215,4.75,3.0,5.0,1.0
12217789,Rental unit in 墨田区太平,Sumida Ku,35.70512,139.81216,65716348,Sho,Entire home/apt,13083,2,129,1.48,261,4.72,2.0,1.0,1.0
12235749,Rental unit in Setagaya-ku,Setagaya Ku,35.60723,139.6537,55729426,Misono,Entire home/apt,10929,2,139,1.64,40,4.91,1.0,2.0,1.0
13131654,Rental unit in Taitō-ku,Taito Ku,35.70643,139.79617,57699141,Qiu,Entire home/apt,12143,5,153,1.79,68,4.83,1.0,2.0,1.0
12257424,Rental unit in Bunkyo-ku,Bunkyo Ku,35.71726,139.74387,34735989,Shigeru,Private room,4000,1,165,1.93,227,4.74,1.0,1.0,1.0
13226761,Home in Nakano-ku,Nakano Ku,35.71019,139.64929,46900709,Grapehouse Koenji,Shared room,4500,2,122,1.44,333,4.88,1.0,1.0,2.0
12261252,Rental unit in 台東区,Taito Ku,35.721336,139.801895,16973429,Hirano San,Entire home/apt,9000,5,102,1.16,59,4.75,2.0,2.0,1.0
12335522,Rental unit in Shibuya-ku,Shibuya Ku,35.67922,139.67646,25370510,Mitsuko,Entire home/apt,8000,2,171,2.0,1,4.66,1.0,1.0,1.0
12345748,Rental unit in Shinjuku-ku,Shinjuku Ku,35.68928,139.71152,63993993,Ryota,Entire home/apt,100300,1,246,2.81,71,4.67,3.0,5.0,1.0
13340942,Rental unit in Setagaya-ku,Setagaya Ku,35.63511,139.63962,75565461,"Seiji ,Yoko",Entire home/apt,5500,4,91,1.09,94,4.69,1.0,2.0,1.0
13363800,Rental unit in Shinagawa-ku,Shinagawa Ku,35.61204,139.71604,42808108,Mie,Entire home/apt,12000,2,82,1.04,224,4.94,2.0,3.0,1.0
13400807,Hut in 新宿区,Shinjuku Ku,35.71088,139.71213,76275071,Yasu,Entire home/apt,16800,2,214,2.52,75,4.61,1.0,2.0,1.0
13419487,Rental unit in Setagaya-ku,Setagaya Ku,35.64763,139.68276,61184736,Motohiro,Entire home/apt,4721,6,61,0.73,5,4.74,1.0,1.0,1.0
12437871,Rental unit in Shinjuku-ku,Shinjuku Ku,35.68929,139.71153,63993993,Ryota,Entire home/apt,26720,1,180,2.08,81,4.68,1.0,2.0,1.0
12438503,Rental unit in 新宿区,Shinjuku Ku,35.70608,139.74165,67293077,Kimie,Entire home/apt,15229,1,117,1.37,261,4.41,1.0,4.0,1.0
12498224,Rental unit in Sumida-ku,Sumida Ku,35.71343,139.80869,1174369,Naoki,Entire home/apt,15111,3,195,2.26,249,4.88,1.0,1.0,1.0
13497315,Rental unit in Shinjuku-ku,Shinjuku Ku,35.68856,139.68811,34016288,Mitomi House,Entire home/apt,14000,2,178,2.1,12,4.86,2.0,4.0,1.0
13497745,Rental unit in Chūō-ku,Chuo Ku,35.68694,139.77637,41516927,Yoshihito,Shared room,4740,1,124,1.47,161,4.76,1.0,1.0,2.0
12503485,Rental unit in Sumida-ku,Sumida Ku,35.71559,139.80916,41013044,Aileen,Entire home/apt,13120,3,274,3.14,217,4.82,2.0,1.0,1.0
13500633,Rental unit in Shibuya-ku,Shibuya Ku,35.66516,139.69357,77438017,Tomoko,Entire home/apt,15286,3,113,1.33,58,4.47,2.0,3.0,1.0
12550149,Rental unit in Sumida,Sumida Ku,35.72667,139.82152,37456117,Haru,Entire home/apt,8971,2,106,1.22,109,4.54,1.0,2.0,1.0
12554792,Home in Nerima-ku,Nerima Ku,35.73426,139.67257,60002368,Ryo,Private room,10091,3,41,0.49,90,4.85,1.0,1.0,2.0
13533418,Rental unit in Shinjuku-ku,Shinjuku Ku,35.7048,139.69552,68328352,Midori,Entire home/apt,47500,3,158,1.87,13,4.77,2.0,4.0,1.0
12572552,Home in 港区,Minato Ku,35.66096115112305,139.71917724609375,68177676,Anzu,Entire home/apt,30739,2,204,2.36,79,4.91,5.0,1.0,1.0
13533747,Hut in Shinjuku-ku,Shinjuku Ku,35.70325,139.69757,77825696,秦,Entire home/apt,33000,3,34,0.4,18,4.79,3.0,6.0,2.0
12574174,Rental unit in Sumida-ku,Sumida Ku,35.71493,139.81052,41013044,Aileen,Entire home/apt,13120,3,131,1.5,232,4.79,2.0,2.0,1.0
12592831,Home in Toshima-ku,Toshima Ku,35.73125,139.69484,34090833,Sabro,Entire home/apt,23155,1,254,2.93,34,4.78,4.0,5.0,1.0
13569439,Rental unit in Taitō-ku,Taito Ku,35.71475,139.78452,50718640,Kentaro & Family,Entire home/apt,20200,2,191,2.24,105,4.96,2.0,4.0,1.0
12593969,Home in 江東区,Koto Ku,35.67888,139.79865,43914128,Fumihiko,Entire home/apt,17286,1,100,1.18,3,4.92,5.0,7.0,3.0
12597472,Rental unit in Shibuya-ku,Shibuya Ku,35.66632,139.7043,65306500,Taiyo Team,Entire home/apt,61714,2,241,2.77,39,4.92,2.0,4.0,1.0
13668008,Home in Shinjuku,Shinjuku Ku,35.70471,139.74042,78608957,Maki,Shared room,9471,1,61,0.73,224,4.98,1.0,1.0,1.0
12611991,Rental unit in Sumida-ku,Sumida Ku,35.71491,139.81027,41013044,Aileen,Entire home/apt,15088,3,265,3.05,260,4.88,2.0,1.0,1.0
13674555,Rental unit in Kōtō-ku,Koto Ku,35.69904,139.82715,79564261,Takashi,Entire home/apt,7464,1,185,2.21,12,4.79,1.0,1.0,1.0
13677587,Rental unit in Minato-ku,Minato Ku,35.65744,139.75686,47864636,Kuniyoshi,Entire home/apt,24286,1,311,3.73,137,4.42,2.0,3.0,1.0
12656625,Rental unit in Kita-ku,Kita Ku,35.76111,139.71576,19152993,Sei,Entire home/apt,11171,3,176,2.03,241,4.52,1.0,5.0,1.0
13693481,Rental unit in Chūō-ku,Chuo Ku,35.68679,139.7765,41516927,Yoshihito,Shared room,5029,2,149,1.76,178,4.68,1.0,1.0,2.0
12690014,Rental unit in 新宿区,Shinjuku Ku,35.6899,139.71673,68240800,Keiko,Entire home/apt,38000,2,206,2.36,58,4.97,3.0,4.0,1.0
13715353,Home in 西東京市,Nishitokyo Shi,35.72091,139.54915,74130721,末光,Private room,4643,1,48,0.61,138,4.92,3.0,4.0,2.0
12726612,Home in Shibuya-ku,Shibuya Ku,35.67258,139.68424,69158380,Toshiko,Private room,8900,5,115,1.59,46,4.93,1.0,2.0,1.0
13721395,Home in Chiyoda City,Chiyoda Ku,35.696843171812624,139.75626435130835,79805768,聖美,Private room,11561,1,4,1.46,321,5.0,1.0,2.0,1.0
13723999,Rental unit in Itabashi-ku,Itabashi Ku,35.74674,139.70264,22193183,Kyoko,Entire home/apt,10300,4,93,1.1,123,4.85,1.0,2.0,1.0
12767276,Home in Kita-ku,Kita Ku,35.75948,139.743,65322398,Katsuomi,Private room,5044,2,80,1.01,223,4.78,1.0,2.0,1.0
12788415,Rental unit in Taitō-ku,Taito Ku,35.71629,139.7844,50718640,Kentaro & Family,Entire home/apt,20200,2,201,2.31,28,4.93,2.0,4.0,1.0
12800094,Rental unit in Shinjuku,Shinjuku Ku,35.69686,139.70717,56653460,Taku,Entire home/apt,89900,1,8,0.1,91,4.38,1.0,1.0,1.0
13771795,Rental unit in Shibuya-ku,Shinjuku Ku,35.6904,139.68416,16795060,Rena,Entire home/apt,9286,3,127,1.5,45,4.84,1.0,2.0,1.0
12804298,Home in 板橋区,Itabashi Ku,35.759071639205914,139.69423292973508,61917467,Shiho,Private room,4500,1,71,0.84,4,4.92,1.0,3.0,2.0
13930687,Home in Setagaya-ku,Setagaya Ku,35.671349,139.667679,81631101,K,Entire home/apt,26000,3,231,2.73,21,4.87,4.0,7.0,1.0
12815172,Home in Shinjuku-ku,Shinjuku Ku,35.68182,139.72459,69896140,Ben,Entire home/apt,34311,2,81,0.97,107,4.93,3.0,2.0,1.0
13932441,Rental unit in Chūō-ku,Chuo Ku,35.6888,139.77632,41516927,Yoshihito,Shared room,8414,2,59,0.7,154,4.71,1.0,2.0,2.0
12817557,Rental unit in Sumida-ku,Sumida Ku,35.71345,139.80817,41013044,Aileen,Entire home/apt,13120,3,192,2.22,230,4.81,2.0,1.0,1.0
12837920,Home in Toshima-ku,Toshima Ku,35.74246,139.729,51779608,Taka & Tomo,Entire home/apt,49429,2,173,1.99,255,4.74,4.0,6.0,2.0
13959872,Rental unit in 新宿区,Shinjuku Ku,35.70459,139.69613,68328352,Midori,Entire home/apt,117143,3,137,1.7,109,4.93,2.0,3.0,1.0
14015855,Rental unit in Suginami-ku,Suginami Ku,35.70399,139.59775,18776800,LiveinAsia,Entire home/apt,27714,3,19,0.24,139,4.84,2.0,3.0,1.0
12854725,Home in Koganei-shi,Koganei Shi,35.69576,139.52234,57078189,Hiromitsu(Hiro),Private room,13000,2,138,1.6,79,4.99,2.0,3.0,1.0
14016869,Home in Shinagawa-ku,Shinagawa Ku,35.60035,139.72431,83681219,Yuka,Entire home/apt,33771,1,202,2.39,156,4.4,3.0,2.0,1.0
14018114,Rental unit in Suginami-ku,Suginami Ku,35.70399,139.59775,18776800,LiveinAsia,Entire home/apt,23714,3,16,0.21,92,4.88,2.0,2.0,1.0
14790144,Rental unit in Shinjuku City,Shinjuku Ku,35.69933,139.70501,22033501,Jay,Entire home/apt,13257,2,276,3.34,8,4.76,1.0,2.0,1.0
14022645,Home in 港区,Minato Ku,35.64881,139.74697,18041280,Nori,Entire home/apt,17929,1,436,5.16,131,4.79,3.0,3.0,1.0
14795446,Guesthouse in Bunkyō-ku,Bunkyo Ku,35.70585,139.75506,92410243,Kenichi,Private room,7000,1,160,1.98,190,4.79,1.0,1.0,1.0
14054880,Home in Shinjuku-ku,Shinjuku Ku,35.71065,139.70572,84318682,葉子,Private room,5800,1,109,1.32,152,4.94,1.0,1.0,1.0
14064796,Home in 台東区,Taito Ku,35.71838,139.79672,21004633,Yoshi,Entire home/apt,40000,2,384,4.68,87,4.98,3.0,9.0,1.0
14796277,Guesthouse in Bunkyō-ku,Bunkyo Ku,35.70425,139.75713,92410243,Kenichi,Private room,7000,1,158,1.94,192,4.84,1.0,1.0,1.0
14094167,Rental unit in Suginami-ku,Suginami Ku,35.70399,139.59775,18776800,LiveinAsia,Entire home/apt,14714,3,29,0.36,7,4.79,2.0,1.0,1.0
14797464,Home in Nakano,Nakano Ku,35.69123,139.67944,24026566,Kazu,Private room,4700,1,121,1.46,35,4.85,1.0,1.0,1.0
14094196,Guesthouse in Itabashi-ku,Itabashi Ku,35.74934,139.7074,84807307,Kazushi,Private room,2500,1,121,1.47,125,4.82,2.0,5.0,1.0
